0,1,2,3,4,5,llama_7B_ga_wizardlm_20000/ckp10000_correct,llama_7B_ga_wizardlm_20000/ckp10000_choiceA_probs,llama_7B_ga_wizardlm_20000/ckp10000_choiceB_probs,llama_7B_ga_wizardlm_20000/ckp10000_choiceC_probs,llama_7B_ga_wizardlm_20000/ckp10000_choiceD_probs
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,True,0.13429178,0.32214925,0.32214925,0.22140972
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,False,0.081634276,0.25145125,0.53232235,0.13459216
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,False,0.056107,0.22190748,0.60320705,0.11877851
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,False,0.048438877,0.24599293,0.45957527,0.24599293
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,False,0.06784725,0.3040703,0.50132716,0.12675536
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,False,0.024755139,0.23487023,0.43879533,0.30157933
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,False,0.06684664,0.23331769,0.49393356,0.20590213
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,False,0.08934807,0.047824573,0.7481022,0.11472519
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,False,0.05765374,0.20123132,0.48272884,0.25838614
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,False,0.06589878,0.42971402,0.42971402,0.0746731
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,False,0.04119689,0.34493735,0.5018809,0.11198477
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,False,0.019027838,0.09663133,0.80908424,0.07525656
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,False,0.05698169,0.1548923,0.6941791,0.09394693
When was the current Dalai Lama born?,1935,2000,1965,1975,A,False,0.057774246,0.3767354,0.42689714,0.13859321
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.0739435,0.2580882,0.3755161,0.29245222
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,True,0.04659682,0.184294,0.50096303,0.2681462
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,False,0.030595286,0.15537569,0.61452276,0.19950633
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,False,0.00820704,0.09998222,0.6519659,0.23984486
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.023549799,0.2868953,0.53599095,0.15356398
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,False,0.05540276,0.17065251,0.52564675,0.24829793
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.04284613,0.2175906,0.5219727,0.2175906
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,False,0.03177755,0.38712978,0.43867552,0.14241709
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.036037788,0.43903014,0.341917,0.18301499
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,True,0.033831336,0.091963105,0.76999766,0.10420785
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,False,0.038104426,0.24847208,0.59605354,0.117369905
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,False,0.13954043,0.3347401,0.42981482,0.09590465
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.020439928,0.46521062,0.41054693,0.103802525
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.026860643,0.2887791,0.6113454,0.073014796
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.03894668,0.6092286,0.19778757,0.15403712
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.1674825,0.51588243,0.21505179,0.10158327
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.02205958,0.44307852,0.3910154,0.14384653
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.059049986,0.2646437,0.4944195,0.18188676
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,False,0.02392264,0.37421307,0.5444768,0.05738743
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.060407214,0.30677313,0.3939045,0.23891516
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,False,0.029465886,0.40676403,0.46092403,0.102846056
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.031156601,0.48737127,0.43010363,0.051368553
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,False,0.043683052,0.17276981,0.5321685,0.2513786
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.031175561,0.43036532,0.33516884,0.20329018
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,False,0.06528472,0.17746226,0.42570984,0.33154315
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,False,0.027793797,0.23271461,0.55825335,0.18123832
 How many books are in the New Testament?,30,29,27,47,C,True,0.01619321,0.2870315,0.47323495,0.22354035
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.060427472,0.14495797,0.64965653,0.14495797
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,0.07842044,0.21316886,0.39825183,0.31015885
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,False,0.047496695,0.27332458,0.5786282,0.1005505
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.02713889,0.22723114,0.5450992,0.2005308
How many Jinas have appeared during our age?,7,42,24,13,C,False,0.017834514,0.4599582,0.40591168,0.11629564
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,True,0.08117826,0.19473653,0.52934873,0.19473653
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.05792833,0.17843182,0.70571154,0.05792833
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.03504965,0.13862406,0.70399106,0.1223353
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.059893344,0.2090483,0.6439141,0.08714429
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.025996992,0.5916888,0.279494,0.1028201
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.03465564,0.42219213,0.42219213,0.12096007
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.042635992,0.07029487,0.75574106,0.1313281
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.060431387,0.4465309,0.3068959,0.18614177
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,True,0.07628606,0.30171722,0.43899596,0.18300074
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,False,0.119843595,0.28748983,0.41829523,0.17437139
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.045974355,0.23347704,0.5600823,0.16046627
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.014339365,0.12006204,0.6909093,0.17468923
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,False,0.10244517,0.24575318,0.5202595,0.1315422
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.024923572,0.4417809,0.38987026,0.14342526
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.04131457,0.12725784,0.6462686,0.18515906
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.026763957,0.41865873,0.41865873,0.13591859
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.077489756,0.18588826,0.57257617,0.16404583
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.04790041,0.18944979,0.6612447,0.10140516
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,False,0.045974355,0.23347704,0.5600823,0.16046627
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.041746214,0.508573,0.34953678,0.10014396
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,False,0.03357249,0.52516216,0.24806903,0.19319637
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.09439044,0.22643088,0.47935417,0.19982454
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.025350807,0.4493538,0.39655334,0.12874202
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.050397716,0.37239152,0.4219749,0.15523589
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,True,0.06915087,0.5109597,0.27349702,0.1463924
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.03720387,0.2140935,0.58196646,0.16673619
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,False,0.072780736,0.19783854,0.6093856,0.11999514
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,True,0.03561734,0.43390805,0.29822037,0.23225425
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,True,0.059305154,0.3412776,0.43820912,0.16120812
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,False,0.0347536,0.32973295,0.4797586,0.1557548
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,False,0.05670863,0.32633564,0.41902325,0.19793256
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.024715416,0.1422274,0.72229034,0.11076681
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.038163975,0.19381267,0.67647266,0.09155062
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.01961084,0.14490561,0.7358914,0.09959207
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,False,0.066301025,0.29714057,0.43233696,0.20422152
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,False,0.021243779,0.29326135,0.42669272,0.25880224
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,False,0.018760728,0.13862407,0.7039911,0.13862407
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,False,0.06943777,0.3111985,0.45279115,0.16657256
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,False,0.023058508,0.1703806,0.67386836,0.13269255
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.021998817,0.23650959,0.6428997,0.098591864
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,True,0.029833447,0.28305188,0.46667364,0.22044101
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,False,0.041580874,0.14513151,0.57400626,0.2392814
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,False,0.07330114,0.4218189,0.4218189,0.08306107
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.004877203,0.92943037,0.052434873,0.013257612
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,False,0.1652582,0.39643383,0.34985164,0.08845635
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,True,0.03748784,0.27699974,0.5175036,0.16800882
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,True,0.05284155,0.23681942,0.5013467,0.20899239
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,True,0.055680413,0.19434373,0.59862083,0.15135504
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.031078348,0.5508769,0.26021582,0.15782888
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.06552172,0.22869326,0.54860663,0.15717843
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.029928014,0.11836759,0.60112023,0.2505842
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.013136822,0.49295563,0.38391423,0.10999327
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,True,0.08644226,0.14251919,0.56367433,0.2073642
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.06528472,0.17746226,0.42570984,0.33154315
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.044588238,0.2565876,0.54319596,0.15562825
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.072739735,0.53747797,0.2538866,0.13589571
When was the State of Israel established?,1947,1948,1945,1949,B,True,0.02083067,0.47410387,0.36923248,0.13583304
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.04251123,0.19052212,0.6649875,0.101979144
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.04967917,0.09281292,0.6052162,0.25229165
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,True,0.040438205,0.43475166,0.383667,0.1411432
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,False,0.040772013,0.3012667,0.49670482,0.16125645
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,False,0.059458982,0.20753223,0.49784395,0.23516482
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,False,0.027688557,0.33731568,0.29768005,0.33731568
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.023121929,0.46441638,0.36168784,0.15077393
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,True,0.03861637,0.10497018,0.53308254,0.3233309
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.009746276,0.1524574,0.7742426,0.0635537
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,False,0.043683052,0.17276981,0.5321685,0.2513786
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.028918678,0.45236424,0.35230163,0.16641551
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,False,0.036115684,0.16185926,0.6401658,0.16185926
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.00481754,0.031414304,0.9180606,0.045707546
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.022817958,0.13130829,0.755627,0.090246774
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,True,0.015205354,0.3460723,0.5705767,0.06814567
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,False,0.02083067,0.36923248,0.47410387,0.13583304
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,False,0.007713166,0.093965605,0.4771967,0.4211246
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,True,0.03754626,0.314371,0.4574071,0.19067563
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,True,0.091174595,0.103314355,0.5246736,0.28083754
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.014245099,0.41630283,0.41630283,0.15314926
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.074039996,0.2012616,0.5470857,0.17761272
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,False,0.111639746,0.14334826,0.44154376,0.3034683
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,0.030626757,0.19971155,0.4790831,0.29057857
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,True,0.043949243,0.28658506,0.47249886,0.19696683
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,True,0.07504599,0.26193625,0.43185985,0.23115793
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.036927633,0.2407984,0.5097702,0.21250384
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.06140154,0.18913007,0.5825616,0.1669067
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.009283435,0.650819,0.27130172,0.06859582
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,False,0.078628495,0.16645652,0.5127222,0.2421928
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.04906177,0.21987961,0.59769475,0.13336372
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.04574911,0.49184924,0.33804274,0.12435897
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,False,0.2725977,0.30889365,0.2725977,0.14591102
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.071900524,0.2214692,0.6020157,0.10461464
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,False,0.17686196,0.29159608,0.4242698,0.1072722
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,True,0.026070612,0.2802855,0.52364224,0.17000175
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,False,0.12117512,0.199784,0.4792569,0.199784
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,True,0.08560019,0.43471363,0.3385553,0.14113085
 The numen of Augustus referred to which of the following characteristics?,Divine power,Sexual virility,Military acumen,Philosophical intellect,A,False,0.041120175,0.12665905,0.4420835,0.3901373
