0,1,2,3,4,5,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_correct,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceA_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceB_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceC_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceD_probs
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,False,0.37065324,0.1363557,0.07298595,0.42000514
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,True,0.5538809,0.1798188,0.03540842,0.2308919
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.99753904,0.0013235153,0.00033463706,0.0008027526
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,False,0.00052827207,0.0023675512,0.95513827,0.041965846
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.00017896538,0.00033435132,0.99668723,0.0027994893
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,True,0.00073862216,0.43356043,0.00899826,0.5567026
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,True,0.010585906,0.9529129,0.0038943375,0.032606885
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.8791149,0.06368288,0.0076058344,0.04959627
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,False,0.047297873,0.83837485,0.05359551,0.06073167
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,False,0.009281956,0.44722965,0.036710847,0.5067776
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.9976739,0.0016996571,0.00013951636,0.0004869599
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,0.9835684,0.0123812985,0.0021515472,0.0018987337
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.8228629,0.04642275,0.019351881,0.11136238
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,True,0.006210702,0.9217499,0.040498864,0.031540547
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.984168,0.008514722,0.0021528588,0.00516444
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,True,0.00028894874,0.0058036908,0.9760307,0.017876627
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,True,0.007303562,0.95657784,0.01062662,0.025491936
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,True,0.00032852104,0.0024274604,0.017936641,0.9793074
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.9764579,0.01788445,0.002135993,0.003521657
When was the current Dalai Lama born?,1935,2000,1965,1975,A,False,0.09412181,0.13694641,0.61375123,0.15518062
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,True,0.063179314,0.026337055,0.038320187,0.8721635
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,True,0.0025279392,0.1380208,0.79425484,0.06519641
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.99354714,0.005213657,0.00033329794,0.0009059977
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,True,0.00013934365,0.0019235797,0.0014980853,0.996439
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.05540276,0.17065251,0.52564675,0.24829793
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,True,0.0008792991,0.0057337508,0.029118389,0.96426857
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.05125533,0.0213664,0.018855782,0.9085225
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.0016388394,0.9619748,0.003469423,0.032916967
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,True,0.00017757948,0.0011579635,0.98896897,0.00969551
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,True,0.032393325,0.032393325,0.8354349,0.09977847
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,True,0.8956046,0.073515706,0.01640357,0.0144761
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.93268853,0.05962478,0.0014022405,0.006284406
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.0001769739,0.9855964,0.004564217,0.009662447
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.0005980045,0.019803189,0.95417106,0.025427798
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.00974178,0.87692714,0.008597091,0.10473401
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.017589923,0.9603772,0.0021008167,0.019931993
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.0072916527,0.95501804,0.0050114747,0.03267892
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.5323223,0.25145122,0.13459215,0.08163427
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.00017907887,0.9973193,0.0008025758,0.0016990529
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.2523479,0.13507208,0.19652873,0.41605133
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.00042947402,0.99705505,0.0003344747,0.0021810492
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.0003292149,0.9813758,0.0024325876,0.015862463
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.77972215,0.1354954,0.02077889,0.06400349
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.14529137,0.30758184,0.23954497,0.30758184
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.9981982,0.00042996643,0.00020310176,0.0011687699
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.0011630785,0.87661713,0.003582534,0.11863723
 How many books are in the New Testament?,30,29,27,47,C,False,0.0054097176,0.62527835,0.26065478,0.108657084
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.0025402054,0.021268878,0.79810876,0.17808214
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,True,0.022682702,0.964493,0.0021098198,0.010714549
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.9935276,0.0046009454,0.00037766862,0.0014937082
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,True,0.08383332,0.7019278,0.057617743,0.15662126
How many Jinas have appeared during our age?,7,42,24,13,C,True,0.09692768,0.20519589,0.43439972,0.26347676
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.01220571,0.96961963,0.007403137,0.010771501
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.0020108826,0.045767475,0.8112479,0.14097375
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.00010819381,0.0005494535,0.99343526,0.005907182
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.0001774459,0.000619347,0.988225,0.010978187
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.000108200795,0.9934994,0.00048492235,0.0059075635
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,6.592328e-05,0.9979832,2.4251822e-05,0.0019265609
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.00022886432,0.0019162575,0.992646,0.005208928
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.7940294,0.09483329,0.0036770855,0.10746019
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.39643383,0.34985164,0.1652582,0.08845635
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.99523324,0.0024669366,0.00012282154,0.0021770638
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.002591377,0.0079820035,0.0668325,0.92259413
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.02956388,0.8639832,0.08036296,0.026090033
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.997735,0.0010309572,0.00020300753,0.0010309572
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.005004058,0.95360464,0.0044160653,0.036975265
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.8285758,0.16315626,0.0010993382,0.007168585
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.000295484,0.998106,0.0004299267,0.001168662
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.026120162,0.15031114,0.46299094,0.3605777
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.00060700515,0.010759423,0.9685324,0.020101247
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,True,0.25641757,0.12112309,0.19969821,0.4227611
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,True,0.98541325,0.006639662,0.001307427,0.006639662
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.98270863,0.015884006,0.00025674104,0.0011506334
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,True,0.987643,0.0058727404,0.0024481222,0.0040362715
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,True,0.103919335,0.103919335,0.19414687,0.5980145
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.0035089997,0.3579277,0.048440244,0.590123
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,False,0.11216422,0.30489397,0.23745167,0.34549013
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.13370608,0.41184372,0.32074422,0.13370608
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.98834234,0.009689367,0.00048240522,0.0014859126
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.9044642,0.084128276,0.0025404538,0.008867054
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.07144695,0.24937434,0.1512532,0.5279255
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.9972281,0.0019251031,0.0002952241,0.0005515513
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.9929317,0.004057885,0.000549175,0.0024612318
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.00012040357,0.0012944605,0.9756403,0.022944862
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.0018920801,0.0040055336,0.98012173,0.013980685
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.0001082124,0.00037769842,0.993606,0.0059081973
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.0014976528,0.99615127,0.0010293208,0.001321674
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,True,0.98705125,0.004033853,0.0003752068,0.008539666
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.83272314,0.07745532,0.0365873,0.05323421
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.0021428561,0.97959536,0.0024281743,0.015833683
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.00070319395,0.9901708,0.0024543882,0.0066717183
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,8.35829e-05,0.00042446895,0.9854354,0.0140564805
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,True,0.023481034,0.25244492,0.47162917,0.25244492
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,True,0.10558601,0.25328767,0.22352558,0.41760075
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.9941115,0.003164039,0.0005498275,0.00217461
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.00013726355,0.9815642,0.0024330546,0.015865508
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.98787385,0.00754251,0.00054637756,0.004037215
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,True,0.0010917262,0.015070816,0.64082736,0.3430102
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.054691363,0.27774563,0.07957546,0.58798754
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,True,0.0027651186,0.00313329,0.9844504,0.009651212
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,True,0.023213236,0.10403451,0.6783902,0.19436206
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.0049905954,0.068893045,0.653639,0.27247727
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.018830232,0.045171376,0.70659924,0.22939919
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.0010019477,0.96966034,0.0034971414,0.025840573
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.0020716789,0.94705707,0.022272648,0.028598646
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,True,0.14357257,0.26822886,0.08708116,0.50111747
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.00037146392,0.004525357,0.977205,0.017898133
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,True,0.0018072871,0.05281667,0.009178161,0.9361979
When was the State of Israel established?,1947,1948,1945,1949,B,True,0.0058775577,0.9884532,0.00048245932,0.0051869266
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,False,0.019778594,0.84100723,0.11381795,0.025396219
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.0014798532,0.004558269,0.984312,0.009649855
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,True,0.008548749,0.988101,0.0009010315,0.0024492575
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.99743634,0.0024723976,1.6658883e-05,7.465993e-05
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.993666,0.004601586,0.00070567615,0.0010267528
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,5.825186e-05,0.00012331919,0.00055267825,0.99926573
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.45360947,0.21426994,0.24279965,0.089321
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,True,0.000898849,0.002443325,0.9857076,0.010950222
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.0006200415,0.0014874022,0.98933315,0.008559409
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,8.474272e-05,0.00017940035,0.00062616874,0.9991097
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.010198626,0.91805106,0.03141398,0.040336348
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,True,0.011410932,0.9064826,0.024156943,0.05794949
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.00019079556,0.0008550863,0.730294,0.26866016
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.16887476,0.048383422,0.7568441,0.02589778
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.0040670345,0.99517053,0.00033384253,0.0004286623
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.00048746032,0.00026091872,0.0005523649,0.9986992
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,5.142375e-05,0.00017948652,0.00017948652,0.9995896
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.10803691,0.5486567,0.25916708,0.084139235
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.045577083,0.43242332,0.1403873,0.38161224
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.0007082878,0.9973435,0.0006250618,0.0013232558
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.9451125,0.0533196,0.001106613,0.00046130494
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,True,0.040273186,0.021556683,0.021556683,0.91661346
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,8.403756e-05,0.0005479937,0.99079585,0.008572063
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,True,0.0017877488,0.011657586,0.7212293,0.26532546
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.3916669,0.44381672,0.07712378,0.087392695
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,True,0.0015253021,0.8953301,0.008777507,0.094367094
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,False,0.013617921,0.00935945,0.39797398,0.5790487
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.00026082713,0.9983486,6.594742e-05,0.0013245894
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.98629224,0.0096692685,0.0008993821,0.0031391522
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,True,0.09936737,0.50462914,0.18564269,0.21036072
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.1628069,0.5682519,0.032058578,0.23688263
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,False,0.090710916,0.86064124,0.010833874,0.03781394
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.0058929017,0.9910336,0.001160381,0.001913145
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,False,0.016828261,0.03143933,0.14090131,0.81083107
