0,1,2,3,4,5,llama_7B_ga_alpacafollowturn_20000/ckp5000_correct,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceA_probs,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceB_probs,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceC_probs,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceD_probs
"What does the word ""Islam"" mean in Arabic?",Worship,Submission,Obedience,Faith,B,False,0.3993875,0.06940315,0.07864407,0.45256534
What does the term anatman mean?,Suffering,Soul,Impermanence,No-self,D,True,0.23205654,0.051778816,0.15948997,0.5566747
 What genre of Sikh literature is denoted by the term janam-sakhis?,Spiritual narratives,Redemption narratives,Birth narratives,Theological narratives,C,False,0.22514144,0.07309273,0.22514144,0.47662443
Pure Land Buddhism belongs to which school?,Vajrayana,Theravada,Mahayana,Mahavira,C,False,0.1791715,0.06591351,0.20302792,0.5518871
 Which Jaina group only allows women to lead a life of semi-renunciation?,Svetambara,Jina,Agama,Digambara,D,True,0.17669891,0.050625082,0.15593623,0.61673975
What is the most important prayer in Judaism?,The Shema,The Sefirot,Deuteronomy,The Decalogue,A,True,0.49690223,0.05934651,0.14236487,0.30138645
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,Brahminic orthodoxy,Legalistic asceticism,Bhakti devotionals,Unorthodox practices,A,False,0.20730077,0.046255052,0.18294227,0.5635019
 Which early battle led to the conversion of Mecca?,The Battle of Uhud,The Battle of Camel,The Battle of the Trench,The Battle of Badr,C,False,0.113187715,0.060585015,0.08815068,0.73807657
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,Remembering the Divine Name,Meditating on the sacred hymns,Remembering that death is inevitable,Meditating on the goodness of the created world,A,False,0.29164848,0.083558686,0.20044687,0.42434603
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,False,0.122363664,0.06549655,0.107985556,0.70415425
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,True,0.5839648,0.042302273,0.13030016,0.24343275
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,False,0.2146655,0.054275937,0.14753729,0.5835213
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.44391742,0.077141285,0.20969173,0.26924953
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,True,0.31241032,0.042280138,0.13023199,0.51507753
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.12563029,0.03599368,0.49687743,0.34149855
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,True,0.11858564,0.026460031,0.17254108,0.6824132
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,False,0.18501835,0.060066663,0.18501835,0.56989664
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,False,0.29964006,0.045951292,0.16038576,0.49402294
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,False,0.12176706,0.021159941,0.156352,0.700721
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,False,0.23022331,0.1087498,0.1087498,0.552277
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,False,0.38297215,0.05873068,0.12433286,0.4339643
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,False,0.08703472,0.019420072,0.06778271,0.82576245
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.5200545,0.062111657,0.10240481,0.315429
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,False,0.3494315,0.03682981,0.16505976,0.44867894
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,False,0.14321074,0.052684285,0.16227902,0.641826
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,False,0.23331769,0.06684664,0.20590213,0.49393356
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,False,0.15644792,0.039556228,0.25793898,0.54605687
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,True,0.14640275,0.03266687,0.30993462,0.5109958
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,False,0.26313007,0.040352304,0.2049259,0.4915917
When was the current Dalai Lama born?,1935,2000,1965,1975,A,True,0.39267126,0.09928284,0.23816717,0.26987875
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,True,0.15770222,0.039873365,0.17870004,0.6237244
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.21607608,0.048213094,0.07014963,0.6655612
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,False,0.09060023,0.018990839,0.13182256,0.7585864
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,True,0.045782465,0.045782465,0.09692148,0.8115136
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,True,0.3074237,0.07772889,0.3074237,0.3074237
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,True,0.29096648,0.07356785,0.15574314,0.47972262
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.2420693,0.047666274,0.12957036,0.5806941
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,False,0.19288754,0.08040749,0.13256955,0.59413546
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.13185196,0.029420149,0.07997225,0.7587556
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,False,0.22671536,0.0736037,0.15581904,0.54386187
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,False,0.13396911,0.033872698,0.1518069,0.6803513
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,False,0.34149858,0.035993688,0.1256303,0.4968775
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,False,0.20582502,0.05896985,0.29947364,0.43573156
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,False,0.22633363,0.0943499,0.2564696,0.42284688
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,True,0.15848011,0.07486071,0.13985822,0.626801
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.2850434,0.06360178,0.11882376,0.53253114
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,False,0.24247824,0.061308097,0.11453861,0.58167505
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.20350249,0.08483246,0.1584879,0.5531771
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,False,0.29548073,0.1395752,0.23012061,0.33482352
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.1262052,0.036158394,0.111375704,0.7262608
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,False,0.32007486,0.06302647,0.15119265,0.46570614
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.3575235,0.11607089,0.16888215,0.3575235
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,False,0.12802666,0.022247698,0.11298314,0.73674256
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.22400525,0.06417858,0.17445546,0.53736067
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,False,0.23046781,0.05827139,0.084784366,0.62647647
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,False,0.28967342,0.05704008,0.17569582,0.47759074
 How many books are in the New Testament?,30,29,27,47,C,False,0.27864078,0.07045142,0.1915068,0.45940095
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,False,0.08674797,0.024853708,0.16206655,0.72633183
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,0.15686938,0.044943836,0.17775631,0.62043047
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.41916212,0.056727424,0.15420114,0.3699093
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.2188599,0.09123438,0.28102168,0.4088841
How many Jinas have appeared during our age?,7,42,24,13,C,False,0.3179559,0.10322517,0.21852769,0.36029124
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.35438818,0.054347184,0.1896903,0.4015744
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.22777916,0.06525982,0.37554434,0.33141673
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,False,0.33136368,0.044845197,0.29242742,0.33136368
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,False,0.2496879,0.055712897,0.28293344,0.41166574
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,False,0.35874018,0.10278078,0.13197313,0.40650588
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,False,0.32456526,0.10537091,0.15331377,0.41675004
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.26313007,0.040352304,0.4915917,0.2049259
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.17196919,0.05583022,0.17196919,0.6002314
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.32116273,0.07166109,0.19479504,0.4123811
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,False,0.1750249,0.03905333,0.1750249,0.6108969
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.15353131,0.038818795,0.11957031,0.6880796
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.23205654,0.051778816,0.15948997,0.5566747
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,False,0.29832152,0.08547054,0.1243589,0.491849
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,True,0.33627078,0.0963432,0.23111531,0.33627078
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.42363828,0.064967036,0.13753521,0.37385947
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.14871801,0.11582171,0.21638343,0.5190769
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,True,0.23648846,0.052767713,0.1434375,0.56730634
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.3015632,0.052403826,0.43877184,0.20726115
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,True,0.13367972,0.015965765,0.08108085,0.7692737
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.2517814,0.08174145,0.19608754,0.47038957
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,False,0.30866742,0.11355239,0.12867172,0.44910842
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.35389727,0.061498124,0.13019153,0.4544131
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,True,0.17395459,0.09311118,0.19711637,0.53581786
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.12142494,0.023909988,0.15591271,0.6987523
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,False,0.3815747,0.09647719,0.14037348,0.3815747
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.075168334,0.031334825,0.18031946,0.7131773
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.5835213,0.054275937,0.14753729,0.2146655
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.5327079,0.07209418,0.07209418,0.3231037
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.2646437,0.059049986,0.18188676,0.4944195
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,False,0.17587885,0.08307929,0.19929686,0.541745
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,False,0.16864866,0.06204238,0.10229059,0.6670184
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,False,0.15420114,0.056727424,0.3699093,0.41916212
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.29658666,0.031260006,0.3360767,0.3360767
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.22250138,0.04381312,0.36684275,0.36684275
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,False,0.27998558,0.08021721,0.11671535,0.5230819
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,False,0.2696514,0.099199206,0.12737429,0.5037751
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,False,0.13905881,0.051156882,0.25979605,0.54998827
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,False,0.44229883,0.12672074,0.16271265,0.2682678
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,False,0.21934989,0.033638395,0.15075684,0.5962548
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.16794284,0.061782714,0.45651594,0.31375852
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.09451754,0.03068535,0.08341143,0.79138565
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,True,0.19173436,0.04847804,0.09056889,0.66921866
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.40016854,0.032847833,0.16681506,0.40016854
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.3182897,0.19305246,0.17036821,0.3182897
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.6980327,0.027065665,0.13745078,0.13745078
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.18913023,0.089338794,0.0614016,0.66012937
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.32160798,0.092142224,0.118312955,0.4679368
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.28513134,0.0636214,0.28513134,0.3661159
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.18398991,0.08691069,0.16237053,0.56672883
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,True,0.3265101,0.023652311,0.17476825,0.47506937
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,True,0.19798927,0.0389864,0.28807268,0.47495157
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,False,0.11582171,0.14871801,0.21638343,0.5190769
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.08371327,0.02717772,0.09485957,0.7942494
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,True,0.1307369,0.03745675,0.16786951,0.6639368
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,False,0.10206647,0.03313613,0.27744544,0.587352
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,True,0.10249119,0.0377044,0.10249119,0.7573132
When was the State of Israel established?,1947,1948,1945,1949,B,False,0.28364655,0.15182507,0.15182507,0.4127033
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,False,0.17794093,0.044990513,0.29337502,0.4836936
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,False,0.2651328,0.0316656,0.14191538,0.5612862
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,False,0.42019966,0.13641885,0.15458283,0.28879872
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,False,0.09745725,0.040626224,0.14179946,0.7201171
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,False,0.31066146,0.04764148,0.12950297,0.51219416
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.08550747,0.02776021,0.07546008,0.81127226
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.10251562,0.079839244,0.14915936,0.6684858
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,False,0.36844936,0.038834278,0.11961799,0.47309834
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,False,0.18006253,0.05158878,0.3364011,0.43194756
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.2927376,0.065318584,0.09503798,0.5469058
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,False,0.20949207,0.07706782,0.14398165,0.5694585
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,False,0.1524254,0.07200066,0.09245068,0.68312323
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,False,0.09213299,0.023294868,0.28378958,0.6007826
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.19067563,0.03754626,0.4574071,0.314371
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.2625792,0.06639042,0.18046786,0.4905625
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.0727735,0.038952842,0.10588481,0.7823888
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.059008,0.040555563,0.085856125,0.81458026
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.22362043,0.105630815,0.19734433,0.47340447
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.27160692,0.053482577,0.099918604,0.5749919
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,False,0.24702439,0.08019708,0.14982787,0.52295065
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.45940095,0.07045142,0.1915068,0.27864078
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,True,0.12377378,0.040183462,0.12377378,0.71226895
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,True,0.19786265,0.056688603,0.13598889,0.6094599
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.1548923,0.05698169,0.09394693,0.6941791
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.42000514,0.07298595,0.1363557,0.37065324
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.4254836,0.06525003,0.083782695,0.4254836
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,False,0.16008364,0.07561815,0.20555145,0.55874676
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,True,0.27933705,0.09068746,0.16942649,0.46054894
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.55912423,0.05200666,0.12475748,0.26411158
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.17870004,0.039873365,0.15770222,0.6237244
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.24968778,0.10408535,0.2829333,0.36329356
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.5421904,0.07337749,0.09421856,0.2902136
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.27590516,0.054328952,0.21487516,0.45489073
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,False,0.23347704,0.045974355,0.16046627,0.5600823
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.16227902,0.052684285,0.14321074,0.641826
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,False,0.3719385,0.057038616,0.19908434,0.3719385
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,False,0.25803843,0.057576157,0.13811803,0.5462674
 The numen of Augustus referred to which of the following characteristics?,Divine power,Sexual virility,Military acumen,Philosophical intellect,A,False,0.23883584,0.06038716,0.12783962,0.5729374
