0,1,2,3,4,5,llama_7B_llamatokenizer_ds_sharegpt_xc_52000/epoch1_correct,llama_7B_llamatokenizer_ds_sharegpt_xc_52000/epoch1_choiceA_probs,llama_7B_llamatokenizer_ds_sharegpt_xc_52000/epoch1_choiceB_probs,llama_7B_llamatokenizer_ds_sharegpt_xc_52000/epoch1_choiceC_probs,llama_7B_llamatokenizer_ds_sharegpt_xc_52000/epoch1_choiceD_probs
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,Brahminic orthodoxy,Legalistic asceticism,Bhakti devotionals,Unorthodox practices,A,True,0.3789724,0.20284933,0.29514402,0.12303433
 Which early battle led to the conversion of Mecca?,The Battle of Uhud,The Battle of Camel,The Battle of the Trench,The Battle of Badr,C,False,0.6751331,0.06279717,0.17070039,0.09136933
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,Remembering the Divine Name,Meditating on the sacred hymns,Remembering that death is inevitable,Meditating on the goodness of the created world,A,True,0.6494013,0.21082973,0.1278747,0.0118942
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,False,0.26419708,0.2993745,0.33923575,0.097192675
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,False,0.04542836,0.2962301,0.6271192,0.031222425
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,False,0.21701743,0.13162771,0.4054419,0.24591295
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.6848148,0.081789464,0.22232682,0.011069001
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,False,0.16255826,0.1266005,0.56738406,0.14345716
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.0005514474,0.0009091831,0.99704033,0.0014989895
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,False,0.06944573,0.7466119,0.11449665,0.06944573
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,False,0.121470794,0.1071976,0.5443943,0.22693731
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.80320215,0.08465688,0.08465688,0.027484065
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,True,0.5009465,0.39013755,0.06779574,0.041120194
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,True,0.37551612,0.29245225,0.2580882,0.07394351
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.6152984,0.13729163,0.22635563,0.021054354
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,0.5321685,0.2513786,0.17276981,0.043683052
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.6965348,0.15541793,0.1210396,0.027007585
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,False,0.58953524,0.31555548,0.09040816,0.004501157
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.8565581,0.11592253,0.025865814,0.0016535461
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,False,0.08201513,0.77813786,0.13522008,0.0046269773
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,True,0.05065053,0.48055884,0.4240917,0.04469894
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,False,0.015090051,0.019376008,0.9335884,0.03194564
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.6724593,0.17002434,0.15004596,0.007470348
When was the current Dalai Lama born?,1935,2000,1965,1975,A,False,0.28081328,0.09116673,0.5944817,0.033538364
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.04365673,0.030004801,0.87686884,0.049469553
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,True,0.01986153,0.35205406,0.58043903,0.047645338
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.42981482,0.13954043,0.3347401,0.09590465
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,True,0.02230557,0.053508285,0.34891784,0.57526827
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.14627255,0.12908508,0.6555481,0.069094256
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,True,0.12603849,0.18338493,0.30235064,0.3882259
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.03895281,0.07277343,0.1978187,0.6904551
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.15671773,0.5469986,0.20122956,0.095054105
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,True,0.032295972,0.08778956,0.8329241,0.046990365
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,True,0.041214835,0.015162091,0.9380453,0.0055778218
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,False,0.28920117,0.28920117,0.32770786,0.09388988
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.47001132,0.32303375,0.1729075,0.034047507
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.03105816,0.9076525,0.05120625,0.010083108
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.0013219459,0.0016974122,0.99635625,0.00062444306
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.054633074,0.8546051,0.04254828,0.04821352
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,True,0.46667364,0.28305188,0.22044101,0.029833447
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.008456467,0.97743464,0.00452642,0.009582432
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.1948313,0.17193802,0.2207728,0.41245788
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.040384747,0.91915256,0.035639413,0.00482327
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.101005904,0.14696273,0.3994861,0.35254523
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.04042788,0.92013425,0.035677478,0.0037603783
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.06718903,0.81852996,0.08627242,0.028008554
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.40525305,0.24579841,0.2785261,0.07042242
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.18919975,0.21439138,0.35347164,0.24293727
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.84714454,0.089288376,0.054156136,0.009410925
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.27247858,0.34986943,0.30875868,0.06889337
 How many books are in the New Testament?,30,29,27,47,C,True,0.14800256,0.16770887,0.5165797,0.16770887
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.006578891,0.009572229,0.976394,0.00745486
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,0.19209586,0.169524,0.3588823,0.27949783
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.7387313,0.16483325,0.088228874,0.008206564
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.10140524,0.10140524,0.74928904,0.047900442
How many Jinas have appeared during our age?,7,42,24,13,C,True,0.15097778,0.17108022,0.5269642,0.15097778
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.14124875,0.49300656,0.2990236,0.06672118
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.0031633265,0.0027916257,0.9938876,0.00015749274
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.0011649803,0.0031667452,0.99496174,0.00070659636
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.001167658,0.0013231299,0.9972486,0.00026053973
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.015806554,0.97791684,0.0051316367,0.0011450228
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.028886152,0.95657796,0.010626621,0.0039093154
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.0016932692,0.0019187253,0.9939243,0.002463692
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,True,0.36312565,0.13358647,0.41147527,0.09181254
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.51396847,0.21425393,0.2427815,0.028996117
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.4393055,0.086504385,0.38768575,0.086504385
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,True,0.65260166,0.16500354,0.16500354,0.017391246
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.1469218,0.6584578,0.1469218,0.047698528
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.93100184,0.059516955,0.00912722,0.00035390077
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.027911037,0.71983516,0.20623623,0.04601752
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.03764404,0.115951814,0.7561008,0.09030336
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,True,0.03588303,0.14192013,0.816694,0.005502841
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.021702982,0.014916226,0.9228343,0.04054651
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.009614949,0.008485164,0.9807515,0.0011483419
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,True,0.069120556,0.069120556,0.35102317,0.5107357
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.3112785,0.2747023,0.35272476,0.061294373
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.5794769,0.2737255,0.11410577,0.032691848
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.052589092,0.0103554055,0.93216395,0.0048915474
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.19414686,0.10391933,0.5980144,0.10391933
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.25051,0.3644899,0.3216612,0.06333885
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,True,0.28669629,0.32486945,0.25300857,0.13542573
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.025813818,0.090099074,0.8548362,0.029250886
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.76973224,0.13375941,0.09193141,0.0045769955
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.6940607,0.15486588,0.13666865,0.01440477
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,True,0.14885873,0.31513393,0.40463996,0.13136736
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.26463422,0.26463422,0.26463422,0.20609733
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.58597875,0.16788572,0.11538606,0.13074954
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.005871664,0.005181725,0.987462,0.001484589
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.009614024,0.006607616,0.98065716,0.003121217
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.004588381,0.0035734347,0.9908144,0.0010238062
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.09848841,0.5667617,0.23626141,0.09848841
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,True,0.36600903,0.19591053,0.36600903,0.07207145
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,False,0.33086544,0.15628976,0.37491965,0.13792524
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.2569115,0.6983578,0.03476919,0.009961539
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.058070663,0.90837806,0.02743064,0.006120603
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.000801371,0.0024683964,0.9958222,0.0009080723
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,True,0.05896985,0.29947364,0.43573156,0.20582502
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,False,0.16402,0.06033959,0.5052172,0.2704233
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.7237115,0.1257622,0.1257622,0.024764044
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.027888596,0.92354345,0.04057767,0.007990217
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.97323316,0.015730849,0.010811644,0.0002243885
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,True,0.037523817,0.27726558,0.66512555,0.020085052
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,True,0.21583171,0.1904708,0.4032267,0.1904708
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,True,0.05204342,0.021694925,0.92249167,0.0037700126
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,True,0.10158327,0.21505179,0.51588243,0.1674825
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.003545989,0.0066247797,0.9832045,0.0066247797
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.009559471,0.004515575,0.97509265,0.0108323
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.009550132,0.9741399,0.013895359,0.0024146517
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,True,0.008404224,0.017791744,0.97139627,0.0024078507
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.02415869,0.045134377,0.9065482,0.02415869
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.017643826,0.010701521,0.96332026,0.008334354
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.11326103,0.57518697,0.21159947,0.09995251
When was the State of Israel established?,1947,1948,1945,1949,B,False,0.33923578,0.29937452,0.26419708,0.09719268
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.025063094,0.017225595,0.94048566,0.017225595
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.01706498,0.019337155,0.9317163,0.03188158
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,True,0.31102183,0.39935994,0.18864428,0.10097401
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.6120295,0.19869688,0.1547453,0.03452834
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.76110065,0.19243638,0.04293836,0.0035245952
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.046099253,0.0522373,0.26528287,0.63638055
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.55113584,0.09577305,0.29500178,0.05808929
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,True,0.03786643,0.03786643,0.86183596,0.06243119
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.0024533467,0.0058852728,0.9897507,0.0019106683
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.061460305,0.04786533,0.042241007,0.8484333
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.08578729,0.8139272,0.075707026,0.02457847
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,False,0.112578206,0.23832805,0.5045405,0.14455327
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.0010244027,0.006679944,0.99139166,0.0009040322
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.02009061,0.009490131,0.9680198,0.0023994811
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.3858505,0.3858505,0.2065309,0.021768196
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.014112163,0.04346852,0.17192134,0.770498
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.011287533,0.027077382,0.064955264,0.89667976
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,True,0.106364235,0.19871455,0.54016215,0.15475905
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,True,0.15705977,0.15705977,0.42693272,0.2589478
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.02728761,0.9036415,0.04498966,0.02408123
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.6694838,0.169272,0.13182917,0.029415065
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,False,0.09505418,0.083885014,0.6198311,0.20122969
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,0.01585403,0.038031843,0.86560076,0.08051342
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,True,0.085591525,0.06665875,0.81206983,0.03567986
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,True,0.13810083,0.12187355,0.48201925,0.25800633
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.5120516,0.27408147,0.16623881,0.04762822
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.015490645,0.010646554,0.95837224,0.015490645
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.019279681,0.9289471,0.04624955,0.0055237217
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.6307955,0.08536889,0.23205669,0.051778845
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.09848287,0.08691083,0.72769547,0.08691083
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.2582093,0.29258946,0.29258946,0.15661186
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.53971726,0.3709419,0.07304279,0.01629805
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,True,0.46441638,0.36168784,0.15077393,0.023121929
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,False,0.04692551,0.004945913,0.94252414,0.0056044534
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,True,0.0214255,0.040028106,0.9110355,0.027510889
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,False,0.5740064,0.23928146,0.1644556,0.022256643
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,True,0.1959203,0.683829,0.08167173,0.03857899
