0,1,2,3,4,5,llama_7B_ds_sharegpt_xc_52000/epoch1_correct,llama_7B_ds_sharegpt_xc_52000/epoch1_choiceA_probs,llama_7B_ds_sharegpt_xc_52000/epoch1_choiceB_probs,llama_7B_ds_sharegpt_xc_52000/epoch1_choiceC_probs,llama_7B_ds_sharegpt_xc_52000/epoch1_choiceD_probs
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,True,0.3860363,0.26531863,0.20663035,0.14201483
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,False,0.19067565,0.31437102,0.45740712,0.037546262
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,True,0.36617643,0.19600013,0.28517848,0.15264504
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.92538834,0.031665046,0.0358812,0.007065427
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,False,0.21284594,0.18783589,0.51059085,0.088727385
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.00048724192,0.0005521174,0.99825174,0.0007089328
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,False,0.04269303,0.8575125,0.062117998,0.03767647
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,True,0.19137156,0.5202018,0.24572593,0.042700764
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.8826004,0.08209463,0.026652224,0.008652709
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,True,0.34986943,0.30875868,0.27247858,0.06889337
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,True,0.6633025,0.16770913,0.07922018,0.08976823
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.8299257,0.12727323,0.036464393,0.006336561
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,0.7149976,0.07536019,0.085394286,0.12424795
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.7187312,0.18172371,0.05899705,0.04054804
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,True,0.31066146,0.51219416,0.12950297,0.04764148
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.95366055,0.03263247,0.007281288,0.006425714
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,True,0.10497018,0.3233309,0.53308254,0.03861637
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,True,0.07506638,0.8070396,0.09638714,0.021506878
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,False,0.010636416,0.009386604,0.9574597,0.022517294
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.6220107,0.15726894,0.2019373,0.018783096
When was the current Dalai Lama born?,1935,2000,1965,1975,A,True,0.71480685,0.08537151,0.15949497,0.040326644
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.2667277,0.052521795,0.63984644,0.04090401
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.06692696,0.71953267,0.18192635,0.03161406
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.96707046,0.020070907,0.010743182,0.002115458
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,True,0.04964095,0.06374024,0.4156386,0.47098023
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.16051309,0.18188514,0.5602457,0.0973561
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,False,0.24968778,0.2829333,0.36329356,0.10408535
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.19739848,0.32545507,0.25346467,0.2236818
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.23857464,0.6485131,0.0877667,0.025145581
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,True,0.05448451,0.3135367,0.35528362,0.27669516
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,True,0.16405644,0.0683889,0.73524994,0.03230463
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,False,0.1558982,0.2570327,0.3300365,0.2570327
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.8021398,0.07461063,0.10855782,0.014691704
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.025280382,0.94863933,0.01968838,0.0063918815
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.0040433337,0.0058830157,0.98937106,0.00070262596
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.08138479,0.87496895,0.033926226,0.0097200265
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.102995224,0.86236846,0.029508626,0.0051278304
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.10483992,0.8778139,0.007594578,0.009751631
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.3588823,0.169524,0.19209586,0.27949783
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.025529724,0.95799583,0.01548456,0.0009898948
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.20061259,0.13787888,0.33075425,0.33075425
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.036029644,0.9292168,0.03179605,0.0029574935
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.041360665,0.94136435,0.013427841,0.003847141
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.586882,0.24464881,0.13095108,0.03751811
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.15951143,0.5567496,0.12422763,0.15951143
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.89985603,0.06518535,0.027173297,0.0077852802
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.27235427,0.50882477,0.16519122,0.053629734
 How many books are in the New Testament?,30,29,27,47,C,True,0.10322517,0.3179559,0.36029124,0.21852769
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.083183475,0.13714637,0.6964867,0.083183475
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,True,0.06624954,0.8070847,0.051595196,0.075070575
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.71829915,0.23319758,0.040523663,0.007979583
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,True,0.26971826,0.39243776,0.30563083,0.032213252
How many Jinas have appeared during our age?,7,42,24,13,C,True,0.17076454,0.219266,0.36150852,0.24846093
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.1371573,0.78928584,0.057175677,0.016381105
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.0035884175,0.001320105,0.9949687,0.00012278889
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.0045299116,0.015810944,0.9781885,0.0014706469
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.01579194,0.00658306,0.97701275,0.00061232
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.017805148,0.9721281,0.008410556,0.0016561367
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.19705442,0.77936536,0.020769384,0.0028108305
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.001695817,0.0021774722,0.99541986,0.0007069217
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.6982695,0.17655018,0.0945005,0.03067982
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.49028257,0.38183245,0.096542366,0.031342715
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.9434037,0.025140857,0.01957972,0.0118757
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.11802275,0.063173026,0.769605,0.049199197
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.25732157,0.6172824,0.09466332,0.03073268
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.94251394,0.036545232,0.010470384,0.010470384
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.049970195,0.8857429,0.049970195,0.0143167
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,True,0.13153093,0.5894807,0.24573211,0.033256225
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.027319267,0.4842456,0.4842456,0.0041895453
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.11660464,0.08014111,0.76035774,0.04289645
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.032630555,0.009348811,0.95360464,0.0044160653
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,False,0.08607561,0.052207496,0.56128347,0.3004334
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,True,0.7261431,0.2080435,0.04096619,0.02484725
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.8054895,0.179729,0.01148969,0.0032918514
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.38801527,0.019318141,0.56455886,0.02810773
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.73468363,0.09942862,0.11266739,0.053220306
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.27247858,0.34986943,0.30875868,0.06889337
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,True,0.18296427,0.5635696,0.14249271,0.11097344
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.26754287,0.09842352,0.56638825,0.06764543
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.97832644,0.012315312,0.0074696145,0.0018886144
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.87139773,0.10407362,0.020493312,0.004035372
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.26457518,0.38495463,0.26457518,0.085894994
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.6694838,0.169272,0.13182917,0.029415065
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.7650317,0.17070165,0.038088683,0.026177945
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.017603993,0.015535468,0.9611454,0.0057151797
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.015754107,0.007441713,0.9746721,0.0021320865
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.0010304364,0.0010304364,0.99723095,0.0007082079
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.08856472,0.8402786,0.053717215,0.017439427
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,False,0.24846093,0.17076454,0.36150852,0.219266
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.70494366,0.20196974,0.07430051,0.018786112
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.19361654,0.7657683,0.029692058,0.010923098
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.015826665,0.9791611,0.0045344154,0.00047792387
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.0045680194,0.007531391,0.98641753,0.0014830187
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,True,0.0625246,0.16995949,0.40771163,0.35980424
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,False,0.21333183,0.1141883,0.39855632,0.2739235
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.9052975,0.06557953,0.021290557,0.007832359
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.010825627,0.97449183,0.012267042,0.0024155239
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.9932766,0.0040592947,0.0024620867,0.00020210037
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,True,0.107656375,0.2582542,0.61951965,0.014569706
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.2700561,0.30601364,0.18560666,0.23832366
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.8812109,0.063834704,0.049714517,0.005239872
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.33086544,0.37491965,0.15628976,0.13792524
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.01371915,0.13016368,0.8487738,0.007343332
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.04603009,0.040621407,0.8159028,0.0974457
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.039715234,0.9039145,0.05099537,0.005374872
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.09701969,0.55830973,0.29884169,0.045828853
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.05466113,0.07953148,0.85504395,0.010763415
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.032053255,0.02202986,0.9367334,0.009183411
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.36713627,0.41601992,0.15304518,0.063798726
When was the State of Israel established?,1947,1948,1945,1949,B,False,0.6645265,0.24446565,0.061810598,0.029197259
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.030847838,0.057631347,0.901506,0.010014827
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.09856637,0.046559453,0.72831243,0.12656173
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,False,0.47009435,0.47009435,0.043725587,0.016085744
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.47719756,0.37164184,0.120654434,0.030506218
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.9192317,0.058764514,0.019078044,0.002925713
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.10846834,0.17883405,0.334106,0.3785917
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.7471176,0.114574194,0.10111137,0.037196793
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,False,0.23712254,0.6445659,0.09884738,0.019464204
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.00754251,0.0035628295,0.98787385,0.0010207677
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.10905885,0.018951587,0.066147536,0.805842
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.042958215,0.8628388,0.080256514,0.01394649
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,True,0.18032601,0.6293996,0.12393613,0.066338226
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.00048730176,0.0008034248,0.99837434,0.00033491728
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.02543699,0.01361544,0.95451605,0.0064314785
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.3392001,0.49353322,0.16022678,0.007039873
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.0351592,0.05115633,0.42832673,0.48535776
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.04578786,0.0969329,0.14103654,0.7162427
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.3858721,0.34053093,0.20654246,0.06705452
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.23910254,0.5061801,0.18621325,0.06850403
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.09801463,0.82066643,0.05944888,0.021870019
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,True,0.22329935,0.6878104,0.08214724,0.006743056
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,False,0.19365326,0.17089841,0.46455002,0.17089841
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,0.022113146,0.028393842,0.9402749,0.00921813
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,True,0.19463073,0.055762634,0.52906114,0.22054549
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.301348,0.49683884,0.12562053,0.07619271
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,True,0.3626733,0.52768654,0.071414605,0.038225487
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.024811724,0.01932339,0.9310531,0.024811724
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.0051532807,0.9820415,0.010909495,0.001895786
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.9495421,0.028673688,0.019707117,0.002077115
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.038206197,0.15110846,0.76739204,0.043293297
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.30126673,0.49670485,0.16125645,0.040772017
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.95639384,0.028880592,0.012039222,0.0026863134
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.12843151,0.6522291,0.18686676,0.032472573
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,True,0.39388463,0.2389031,0.34760195,0.01961036
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.12822981,0.39497563,0.34856477,0.12822981
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,True,0.41873434,0.53766555,0.038948365,0.0046517183
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,True,0.14497894,0.8342962,0.017315265,0.003409578
 The numen of Augustus referred to which of the following characteristics?,Divine power,Sexual virility,Military acumen,Philosophical intellect,A,True,0.8463274,0.07872072,0.04213616,0.032815676
