0,1,2,3,4,5,llama_7B_llamatokenizer_ds_sharegpt_xc_52000/epoch2_correct,llama_7B_llamatokenizer_ds_sharegpt_xc_52000/epoch2_choiceA_probs,llama_7B_llamatokenizer_ds_sharegpt_xc_52000/epoch2_choiceB_probs,llama_7B_llamatokenizer_ds_sharegpt_xc_52000/epoch2_choiceC_probs,llama_7B_llamatokenizer_ds_sharegpt_xc_52000/epoch2_choiceD_probs
" Which tradition is known to promote ""gradual enlightenment""?",Bushido,Shinto,Nichiren,Soto Zen,D,False,0.031329762,0.09650246,0.7130621,0.15910567
What is the communal meal offered at the place of worship called in Sikhism?,Sangat,Langar,Gurdwara,Panth,B,True,0.012413002,0.98608685,0.0010189211,0.0004813043
To which tradition do the anti-Han rebel group known as the Celestial Masters belong?,Buddhism,Daoism,Confucianism,Shamanism,B,True,0.2808501,0.40863448,0.24784935,0.06266613
"What does the word ""Islam"" mean in Arabic?",Worship,Submission,Obedience,Faith,B,True,0.090710916,0.86064124,0.010833874,0.03781394
What does the term anatman mean?,Suffering,Soul,Impermanence,No-self,D,False,0.02266206,0.1477752,0.7504644,0.07909836
 What genre of Sikh literature is denoted by the term janam-sakhis?,Spiritual narratives,Redemption narratives,Birth narratives,Theological narratives,C,False,0.8076543,0.075123556,0.10930412,0.007917964
Pure Land Buddhism belongs to which school?,Vajrayana,Theravada,Mahayana,Mahavira,C,True,0.029388918,0.27883428,0.6688887,0.022888111
 Which Jaina group only allows women to lead a life of semi-renunciation?,Svetambara,Jina,Agama,Digambara,D,False,0.13198699,0.0485553,0.46067986,0.35877785
What is the most important prayer in Judaism?,The Shema,The Sefirot,Deuteronomy,The Decalogue,A,True,0.44329014,0.44329014,0.077032275,0.03638747
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,Brahminic orthodoxy,Legalistic asceticism,Bhakti devotionals,Unorthodox practices,A,True,0.5349142,0.17366122,0.25267556,0.038749054
 Which early battle led to the conversion of Mecca?,The Battle of Uhud,The Battle of Camel,The Battle of the Trench,The Battle of Badr,C,False,0.28850955,0.19828953,0.28850955,0.22469147
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,Remembering the Divine Name,Meditating on the sacred hymns,Remembering that death is inevitable,Meditating on the goodness of the created world,A,True,0.97429764,0.017844884,0.0065647657,0.001292679
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,True,0.31604242,0.24613409,0.24613409,0.19168942
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,False,0.22229204,0.6042524,0.13482694,0.038628563
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,False,0.2202994,0.28287002,0.3632123,0.13361834
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.93222445,0.0132974675,0.04641272,0.0080653215
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,False,0.19652873,0.41605133,0.2523479,0.13507208
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.00043002603,0.0008033944,0.99833655,0.00043002603
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,False,0.037196793,0.7471176,0.114574194,0.10111137
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,True,0.13198695,0.4606797,0.31662023,0.09071322
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.84248316,0.10062027,0.053858146,0.0030384688
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,True,0.39657927,0.12875043,0.39657927,0.078091085
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,True,0.55726045,0.20500466,0.14089751,0.09683735
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.64135516,0.34329268,0.013310901,0.002041293
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,0.6401658,0.036115684,0.16185926,0.16185926
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.76999766,0.10420785,0.033831336,0.091963105
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,False,0.3730048,0.12109693,0.4226698,0.08322862
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.6493938,0.14489935,0.16419247,0.041514356
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,True,0.09248172,0.41447428,0.4696609,0.023383038
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,True,0.081516996,0.77341175,0.11860654,0.026464695
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,False,0.0648688,0.018585222,0.8954862,0.021059817
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.5579185,0.20524675,0.23257503,0.00425976
When was the current Dalai Lama born?,1935,2000,1965,1975,A,True,0.68138313,0.081379615,0.22121271,0.016024595
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.27286747,0.0885871,0.57766044,0.06088496
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.022053659,0.9377454,0.03208788,0.008113087
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.9873696,0.009679831,0.002773318,0.0001772923
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,True,0.024198402,0.035208467,0.13925219,0.801341
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.18972716,0.3128072,0.4551318,0.042333852
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,False,0.1389426,0.42797336,0.2941415,0.1389426
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.17234308,0.3648503,0.41342956,0.04937712
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.18784048,0.7429235,0.060982876,0.008253135
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,True,0.023538971,0.07250513,0.5357445,0.36821145
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,True,0.22549301,0.19899689,0.5409296,0.034580473
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,False,0.075310335,0.20471472,0.38245744,0.3375175
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.52762616,0.3626318,0.09168768,0.018054374
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.04200081,0.84360886,0.100754716,0.013635667
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.012312217,0.008462055,0.9780805,0.0011452145
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.090983935,0.86323154,0.03347112,0.012313336
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.022347745,0.95025027,0.02532331,0.002078664
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.2505594,0.681091,0.038424525,0.02992505
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.2617501,0.17989805,0.29660174,0.2617501
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.028644748,0.9485838,0.022308553,0.00046299925
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.14192696,0.09754487,0.49537373,0.26515445
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.12195859,0.6193568,0.22784865,0.030835958
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.05087096,0.9017093,0.039618343,0.0078013144
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.49241045,0.18114768,0.29866204,0.027779896
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.11125448,0.5649969,0.16187432,0.16187432
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.97713125,0.013938028,0.008453841,0.0004769331
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.36213195,0.41034928,0.19383527,0.03368352
 How many books are in the New Testament?,30,29,27,47,C,False,0.085574225,0.43458176,0.2986834,0.18116063
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.27247855,0.30875865,0.3498694,0.06889337
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,True,0.06114099,0.39868933,0.1883275,0.3518421
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.7101932,0.20347378,0.074853815,0.0114792045
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.45914286,0.21688373,0.31556398,0.008409495
How many Jinas have appeared during our age?,7,42,24,13,C,True,0.1282298,0.34856474,0.3949756,0.1282298
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.08723531,0.8276656,0.0769849,0.008114148
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.0059032687,0.0010258342,0.9927771,0.00029390643
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.0023886287,0.032974,0.9636416,0.0009957285
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.10501739,0.011068751,0.8792998,0.004614142
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.045926016,0.9224487,0.027855538,0.003769837
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.13635494,0.78466845,0.07298554,0.0059910174
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.0010312897,0.0007087944,0.9980568,0.000203073
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.85204995,0.11531242,0.029155545,0.0034821334
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.7946244,0.13808501,0.050798636,0.016491903
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.66677696,0.054732386,0.21647078,0.06201992
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.24921192,0.103886984,0.5978283,0.04907274
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.18254042,0.63712865,0.16109136,0.019239618
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.741904,0.11377467,0.1289236,0.015397727
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.021909565,0.9316184,0.040932458,0.005539606
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,True,0.12699968,0.73083264,0.12699968,0.015167947
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.03383929,0.6796803,0.28333288,0.003147544
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.109985694,0.16002823,0.63292396,0.09706204
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.06479685,0.03468325,0.89449286,0.0060270457
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,False,0.06424255,0.020856502,0.69067246,0.22422852
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,True,0.88698715,0.07280834,0.03035103,0.009853537
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.9765137,0.017885473,0.0051242737,0.00047663169
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.41093817,0.023183545,0.52765507,0.038223207
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.52525115,0.15048698,0.2811467,0.04311524
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.16940288,0.24647972,0.5217976,0.062319838
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,True,0.14627254,0.65554804,0.12908506,0.069094256
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.13525142,0.10533391,0.6061548,0.15325993
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.84779274,0.037249412,0.0893567,0.025601123
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.5937474,0.360126,0.043010917,0.0031157003
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.23705068,0.3908305,0.2091965,0.16292238
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.4933842,0.2330582,0.2330582,0.04049944
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.3709891,0.3709891,0.17524284,0.08277886
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.008493007,0.0058371527,0.9816581,0.004011812
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.013520998,0.036753885,0.94789517,0.0018298682
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.0011668201,0.0014982267,0.9965329,0.00080194295
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.09808228,0.82123286,0.0674109,0.013273993
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,False,0.2213458,0.17238429,0.28421363,0.32205623
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.57892114,0.30987418,0.10060141,0.010603311
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.17246163,0.77291936,0.04941108,0.0052078897
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.017873278,0.9758479,0.005802604,0.0004763067
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.013727419,0.019973276,0.9623664,0.0039329715
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,True,0.05022691,0.25507328,0.5399901,0.15470977
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,True,0.17025183,0.10326296,0.31807232,0.40841293
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.5664491,0.34356874,0.07666055,0.013321606
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.022424784,0.953526,0.022424784,0.0016244459
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.99563426,0.0031688858,0.0011657678,3.1066662e-05
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,True,0.13450108,0.17270282,0.6830529,0.009743226
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.11418832,0.39855638,0.27392355,0.21333186
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.8713167,0.06311797,0.06311797,0.0024473493
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,True,0.23054817,0.23054817,0.3354456,0.20345806
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.00079669984,0.008565331,0.9900176,0.0006204705
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.023398332,0.026513785,0.87801594,0.07207194
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.05466113,0.85504395,0.07953148,0.010763415
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.19579999,0.41450858,0.2848873,0.10480418
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.12865934,0.27237183,0.57661116,0.02235764
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.04247993,0.061807938,0.8532322,0.04247993
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.31115207,0.4527236,0.14697783,0.08914656
When was the State of Israel established?,1947,1948,1945,1949,B,False,0.77580345,0.104993574,0.09265651,0.026546534
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.047213424,0.06869513,0.836878,0.047213424
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.09846756,0.12643485,0.5666417,0.20845583
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,True,0.39521933,0.44784218,0.12830894,0.028629592
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,False,0.29523373,0.42956254,0.22992827,0.045275558
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.9666381,0.020061933,0.012168178,0.0011318168
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.025259055,0.019671772,0.44772747,0.5073417
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.54875135,0.13874607,0.29372546,0.018777238
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,False,0.08836792,0.8384115,0.068821006,0.00439958
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.007541962,0.0040369215,0.9878021,0.00061908195
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.07911241,0.03297896,0.037370056,0.85053855
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.07610668,0.7220801,0.18257044,0.019242782
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,True,0.11782595,0.52805924,0.28264976,0.071465045
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.0014977303,0.0014977303,0.99620277,0.00080167723
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.062494196,0.062494196,0.8627057,0.012305835
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.446685,0.23909326,0.3070018,0.0072199902
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,False,0.11712428,0.1931053,0.4088039,0.28096655
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.033209432,0.0902726,0.35703504,0.5194829
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.29057857,0.4790831,0.19971155,0.030626757
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.13815817,0.61918193,0.17739859,0.0652613
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.033253845,0.8576279,0.079771824,0.029346414
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,True,0.35321376,0.582351,0.061379343,0.0030558978
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,False,0.119582266,0.15354666,0.60728884,0.119582266
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,0.05118638,0.12278975,0.6235778,0.20244606
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,True,0.15331377,0.10537091,0.41675004,0.32456526
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.21604334,0.5872667,0.14848427,0.048205785
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,True,0.29019058,0.54214734,0.13707632,0.030585859
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.03929307,0.12103118,0.7892224,0.050453298
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.005146951,0.9808352,0.012346894,0.0016709703
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.95669585,0.0120430235,0.028889712,0.002371412
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.035732146,0.027828226,0.92154425,0.014895376
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.4967611,0.38687795,0.11084239,0.0055185175
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.9169026,0.05861562,0.019029707,0.0054521025
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.09633689,0.43175197,0.43175197,0.040159192
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,False,0.26501894,0.63574743,0.08603906,0.013194516
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.08836881,0.5085274,0.34950542,0.053598393
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,True,0.17925033,0.80334425,0.016672878,0.0007325551
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,True,0.12519611,0.81638116,0.0521895,0.006233147
